rank,card
9652,6594
9653,433
9654,842
9655,8442
9656,5372
9657,5191
9658,3273
9659,6975
9660,957
9661,3093
9662,3931
9663,2337
9664,9404
9665,7519
9666,4489
9667,421
9668,690
9669,4086
9670,9375
9671,119
9672,2454
9673,3315
9674,5496
9675,5813
9676,3804
9677,7051
9678,7243
9679,3904
9680,4503
9681,8340
9682,7310
9683,7393
9684,8599
9685,7461
9686,4931
9687,4900
9688,2641
9689,3094
9690,1244
9691,9682
9692,1505
9693,1
9694,2767
9695,3604
9696,7126
9697,8758
9698,9515
9699,3327
9700,2213
9701,3218
9702,30
9703,6204
9704,442
9705,2381
9706,916
9707,5860
9708,7873
9709,5957
9710,6343
9711,8555
9712,8738
9713,7869
9714,6633
9715,6783
9716,2439
9717,7367
9718,4491
9719,3765
9720,8097
9721,7955
9722,1953
9723,2741
9724,9242
9725,3406
9726,2136
9727,1482
9728,3455
9729,2302
9730,8314
9731,4088
9732,2974
9733,9087
9734,9533
9735,8414
9736,6180
9737,6753
9738,5013
9739,9416
9740,7048
9741,7191
9742,2384
9743,8984
9744,8496
9745,4920
9746,5006
9747,5834
9748,2410
9749,6032
9750,7917
9751,1673
9752,1519
9753,3526
9754,6120
9755,8272
9756,1338
9757,188
9758,9710
9759,8388
9760,1721
9761,8966
9762,3685
9763,5221
9764,707
9765,658
9766,1830
9767,619
9768,8200
9769,8841
9770,2518
9771,4252
9772,597
9773,9077
9774,5271
9775,67
9776,562
9777,9128
9778,2347
9779,1339
9780,7144
9781,9363
9782,8041
9783,9024
9784,1194
9785,2282
9786,8906
9787,1966
9788,4098
9789,470
9790,6186
9791,6420
9792,9506
9793,7934
9794,9673
9795,5397
9796,6581
9797,2314
9798,9891
9799,2823
9800,298
9801,5913
9802,1033
9803,727
9804,8316
9805,7018
9806,8819
9807,4080
9808,1652
9809,1500
9810,2599
9811,7500
9812,7215
9813,1668
9814,4339
9815,9143
9816,6414
9817,5870
9818,468
9819,6890
9820,4946
9821,7685
9822,5423
9823,3310
9824,5703
9825,4703
9826,1541
9827,2484
9828,3168
9829,5775
9830,8561
9831,4974
9832,7862
9833,3584
9834,8100
9835,9513
9836,7160
9837,1795
9838,8458
9839,3211
9840,6934
9841,861
9842,1575
9843,7317
9844,6094
9845,885
9846,8645
9847,5292
9848,8773
9849,9616
9850,6469
9851,484
9852,3415
9853,645
9854,1492
9855,6500
9856,6336
9857,6361
9858,9717
9859,3907
9860,2326
9861,3304
9862,4520
9863,7120
9864,5110
9865,6862
9866,6470
9867,3271
9868,659
9869,6257
9870,8710
9871,9609
9872,9856
9873,8506
9874,3070
9875,764
9876,6786
9877,6415
9878,5728
9879,3504
9880,9233
9881,3565
9882,9010
9883,6385
9884,1045
9885,7483
9886,4084
9887,2039
9888,534
9889,4244
9890,4191
9891,5573
9892,24
9893,3809
9894,7451
9895,8939
9896,7043
9897,9836
9898,3441
9899,1702
9900,831
9901,2010
9902,7901
9903,3451
9904,9647
9905,8360
9906,3478
9907,371
9908,8770
9909,2270
9910,9295
9911,6872
9912,6410
9913,336
9914,8597
9915,5347
9916,1222
9917,8341
9918,6286
9919,1271
9920,1817
9921,535
9922,1420
9923,6802
9924,4301
9925,430
9926,2126
9927,4118
9928,1586
9929,5276
9930,6760
9931,2214
9932,6017
9933,7038
9934,3158
9935,246
9936,9283
9937,9203
9938,6365
9939,1912
9940,9926
9941,6823
9942,3259
9943,6931
9944,9168
9945,3842
9946,3684
9947,6024
9948,6650
9949,5431
9950,339
9951,964
9952,883
9953,6106
9954,8515
9955,111
9956,3292
9957,9377
9958,7401
9959,9882
9960,4471
9961,3263
9962,1825
9963,4071
9964,670
9965,1010
9966,8399
9967,6096
9968,527
9969,236
9970,7729
9971,9643
9972,8540
9973,1945
9974,3027
9975,4330
9976,7041
9977,7021
9978,2108
9979,8412
9980,3351
9981,6456
9982,2951
9983,60
9984,4494
9985,3949
9986,441
9987,7039
9988,2263
9989,1937
9990,8625
9991,4338
9992,511
9993,2210
9994,1923
9995,3008
9996,8108
9997,6025
9998,8854
9999,7811
10000,4285
